Time,SourceSatellite,TargetSatellite,Distance
2020-08-01 16:15:00,Sat6_13,Sat6_14,1971.9637837869147
2020-08-01 16:20:00,Sat6_13,Sat6_14,1971.9637837869127
2020-08-01 16:25:00,Sat6_13,Sat6_14,1971.963783786911
2020-08-01 16:30:00,Sat6_13,Sat6_14,1971.9163808940787
2020-08-01 16:00:00,Sat6_14,Sat7_14,737.1919934752628
2020-08-01 16:05:00,Sat6_14,Sat7_14,690.1812984791944
2020-08-01 16:10:00,Sat6_14,Sat7_14,666.2503451046505
2020-08-01 16:15:00,Sat6_14,Sat7_14,677.9240699684974
2020-08-01 16:20:00,Sat6_14,Sat7_14,718.9527705021627
2020-08-01 16:25:00,Sat6_14,Sat7_14,769.3963111701069
2020-08-01 16:30:00,Sat6_14,Sat7_14,808.417190489538
2020-08-01 16:00:00,Sat6_14,Sat6_15,1971.9637837869234
2020-08-01 16:05:00,Sat6_14,Sat6_15,1971.963783786922
2020-08-01 16:10:00,Sat6_14,Sat6_15,1971.963783786922
2020-08-01 16:15:00,Sat6_14,Sat6_15,1971.963783786926
2020-08-01 16:20:00,Sat6_14,Sat6_15,1971.9637837869273
2020-08-01 16:25:00,Sat6_14,Sat6_15,1971.9637837869273
2020-08-01 16:30:00,Sat6_14,Sat6_15,1971.916380894416
2020-08-01 16:00:00,Sat6_15,Sat7_15,695.4384967314875
2020-08-01 16:05:00,Sat6_15,Sat7_15,667.4497827742188
2020-08-01 16:10:00,Sat6_15,Sat7_15,674.4115677217621
2020-08-01 16:15:00,Sat6_15,Sat7_15,712.5797546753871
2020-08-01 16:20:00,Sat6_15,Sat7_15,763.0677207383143
2020-08-01 16:25:00,Sat6_15,Sat7_15,804.5660645371756
2020-08-01 16:30:00,Sat6_15,Sat7_15,822.0880821163269
2020-08-01 16:00:00,Sat6_15,Sat6_16,1971.9637837869207
2020-08-01 16:05:00,Sat6_15,Sat6_16,1971.963783786919
2020-08-01 16:10:00,Sat6_15,Sat6_16,1971.96378378692
2020-08-01 16:15:00,Sat6_15,Sat6_16,1971.963783786918
2020-08-01 16:20:00,Sat6_15,Sat6_16,1971.9637837869207
2020-08-01 16:25:00,Sat6_15,Sat6_16,1971.9637837869207
2020-08-01 16:30:00,Sat6_15,Sat6_16,1971.916380894452
2020-08-01 16:00:00,Sat6_16,Sat7_16,669.2738582488436
2020-08-01 16:05:00,Sat6_16,Sat7_16,671.4536204124354
2020-08-01 16:10:00,Sat6_16,Sat7_16,706.4185027756383
2020-08-01 16:15:00,Sat6_16,Sat7_16,756.5757732346059
2020-08-01 16:20:00,Sat6_16,Sat7_16,800.2779299094465
2020-08-01 16:25:00,Sat6_16,Sat7_16,821.4747043074847
2020-08-01 16:30:00,Sat6_16,Sat7_16,814.3111883300724
2020-08-01 16:00:00,Sat6_16,Sat6_17,1971.9637837869207
2020-08-01 16:05:00,Sat6_16,Sat6_17,1971.9637837869195
2020-08-01 16:10:00,Sat6_16,Sat6_17,1971.9637837869177
2020-08-01 16:15:00,Sat6_16,Sat6_17,1971.963783786918
2020-08-01 16:20:00,Sat6_16,Sat6_17,1971.9637837869186
2020-08-01 16:25:00,Sat6_16,Sat6_17,1971.9637837869168
2020-08-01 16:30:00,Sat6_16,Sat6_17,1971.9163808942224
2020-08-01 16:00:00,Sat6_17,Sat7_17,669.0794273886613
2020-08-01 16:05:00,Sat6_17,Sat7_17,700.5208008221442
2020-08-01 16:10:00,Sat6_17,Sat7_17,749.9646944377032
2020-08-01 16:15:00,Sat6_17,Sat7_17,795.5934855327569
2020-08-01 16:20:00,Sat6_17,Sat7_17,820.3299906448426
2020-08-01 16:25:00,Sat6_17,Sat7_17,815.9197827208435
2020-08-01 16:30:00,Sat6_17,Sat7_17,814.3144731981573
2020-08-01 16:00:00,Sat6_17,Sat6_18,1971.963783786925
2020-08-01 16:05:00,Sat6_17,Sat6_18,1971.9637837869288
2020-08-01 16:10:00,Sat6_17,Sat6_18,1971.9637837869245
2020-08-01 16:15:00,Sat6_17,Sat6_18,1971.9637837869268
2020-08-01 16:20:00,Sat6_17,Sat6_18,1971.9637837869275
2020-08-01 16:25:00,Sat6_17,Sat6_18,1971.963783786925
2020-08-01 16:30:00,Sat6_17,Sat6_18,1971.9163808937958
2020-08-01 16:00:00,Sat6_18,Sat7_18,694.936461622983
2020-08-01 16:05:00,Sat6_18,Sat7_18,743.2807126804661
2020-08-01 16:10:00,Sat6_18,Sat7_18,790.5406018960299
2020-08-01 16:15:00,Sat6_18,Sat7_18,818.6751201131148
2020-08-01 16:20:00,Sat6_18,Sat7_18,818.1955899522239
2020-08-01 16:25:00,Sat6_18,Sat7_18,814.3179625178907
2020-08-01 16:00:00,Sat6_18,Sat6_19,1971.9637837869195
2020-08-01 16:05:00,Sat6_18,Sat6_19,1971.9637837869202
2020-08-01 16:10:00,Sat6_18,Sat6_19,1971.963783786919
2020-08-01 16:15:00,Sat6_18,Sat6_19,1971.9637837869182
2020-08-01 16:20:00,Sat6_18,Sat6_19,1971.963783786919
2020-08-01 16:25:00,Sat6_18,Sat6_19,1971.9637837869218
2020-08-01 16:30:00,Sat6_18,Sat6_19,1971.9163808932879
2020-08-01 16:00:00,Sat6_19,Sat7_19,736.5716962418146
2020-08-01 16:05:00,Sat6_19,Sat7_19,785.1497389484074
2020-08-01 16:10:00,Sat6_19,Sat7_19,816.5196875092266
2020-08-01 16:15:00,Sat6_19,Sat7_19,819.9733088095144
2020-08-01 16:20:00,Sat6_19,Sat7_19,814.3216093182232
2020-08-01 16:00:00,Sat6_19,Sat6_20,1971.963783786912
2020-08-01 16:05:00,Sat6_19,Sat6_20,1971.9637837869134
2020-08-01 16:10:00,Sat6_19,Sat6_20,1971.9637837869134
2020-08-01 16:15:00,Sat6_19,Sat6_20,1971.9637837869143
2020-08-01 16:20:00,Sat6_19,Sat6_20,1971.963783786913
2020-08-01 16:25:00,Sat6_19,Sat6_20,1971.9637837869127
2020-08-01 16:30:00,Sat6_19,Sat6_20,1971.9163808928702
2020-08-01 16:00:00,Sat6_20,Sat7_20,779.4535303487904
2020-08-01 16:05:00,Sat6_20,Sat7_20,813.8752688009805
2020-08-01 16:10:00,Sat6_20,Sat7_20,821.2431552559932
2020-08-01 16:15:00,Sat6_20,Sat7_20,814.325195876316
2020-08-01 16:00:00,Sat6_20,Sat6_21,1971.9637837869257
2020-08-01 16:05:00,Sat6_20,Sat6_21,1971.9637837869243
2020-08-01 16:10:00,Sat6_20,Sat6_21,1971.9637837869257
2020-08-01 16:15:00,Sat6_20,Sat6_21,1971.9637837869261
2020-08-01 16:20:00,Sat6_20,Sat6_21,1971.9637837869252
2020-08-01 16:25:00,Sat6_20,Sat6_21,1971.96378378692
2020-08-01 16:30:00,Sat6_20,Sat6_21,1971.916380892689
2020-08-01 16:00:00,Sat6_21,Sat7_21,810.7566389616304
2020-08-01 16:05:00,Sat6_21,Sat7_21,821.9984694291104
2020-08-01 16:10:00,Sat6_21,Sat7_21,814.328599561894
2020-08-01 16:00:00,Sat6_21,Sat6_22,1971.9637837869195
2020-08-01 16:05:00,Sat6_21,Sat6_22,1971.963783786917
2020-08-01 16:10:00,Sat6_21,Sat6_22,1971.9637837869222
2020-08-01 16:15:00,Sat6_21,Sat6_22,1971.9637837869188
2020-08-01 16:20:00,Sat6_21,Sat6_22,1971.9637837869216
2020-08-01 16:25:00,Sat6_21,Sat6_22,1971.9637837869232
2020-08-01 16:30:00,Sat6_21,Sat6_22,1971.916380892787
2020-08-01 16:00:00,Sat6_22,Sat7_22,822.234246008993
2020-08-01 16:05:00,Sat6_22,Sat7_22,820.2712301589152
2020-08-01 16:10:00,Sat6_22,Sat7_22,814.3323393929737
2020-08-01 16:00:00,Sat6_22,Sat6_1,1971.9637837869234
2020-08-01 16:05:00,Sat6_22,Sat6_1,1971.9637837869218
2020-08-01 16:10:00,Sat6_22,Sat6_1,1971.9637837869218
2020-08-01 16:15:00,Sat6_22,Sat6_1,1971.9637837869213
2020-08-01 16:20:00,Sat6_22,Sat6_1,1971.9637837869209
2020-08-01 16:25:00,Sat6_22,Sat6_1,1971.9637837869168
2020-08-01 16:30:00,Sat6_22,Sat6_1,1971.9163808931219
2020-08-01 16:00:00,Sat7_1,Sat8_1,807.4629086731611
2020-08-01 16:05:00,Sat7_1,Sat8_1,767.758801764307
2020-08-01 16:10:00,Sat7_1,Sat8_1,717.2681153253241
2020-08-01 16:15:00,Sat7_1,Sat8_1,676.9532937577463
2020-08-01 16:20:00,Sat7_1,Sat8_1,666.5028979768358
2020-08-01 16:25:00,Sat7_1,Sat8_1,691.5197670572414
2020-08-01 16:30:00,Sat7_1,Sat8_1,738.9316616826773
2020-08-01 16:00:00,Sat7_1,Sat7_2,1971.9637837869213
2020-08-01 16:05:00,Sat7_1,Sat7_2,1971.9637837869207
2020-08-01 16:10:00,Sat7_1,Sat7_2,1971.9637837869207
2020-08-01 16:15:00,Sat7_1,Sat7_2,1971.963783786919
2020-08-01 16:20:00,Sat7_1,Sat7_2,1971.9637837869207
2020-08-01 16:25:00,Sat7_1,Sat7_2,1971.9637837869213
2020-08-01 16:30:00,Sat7_1,Sat7_2,1971.916381293755
2020-08-01 16:00:00,Sat7_2,Sat8_2,773.9400181573909
2020-08-01 16:05:00,Sat7_2,Sat8_2,723.7640150176123
2020-08-01 16:10:00,Sat7_2,Sat8_2,680.8533833409176
2020-08-01 16:15:00,Sat7_2,Sat8_2,665.7723086093118
2020-08-01 16:20:00,Sat7_2,Sat8_2,686.5577186026064
2020-08-01 16:25:00,Sat7_2,Sat8_2,732.2481421500645
2020-08-01 16:30:00,Sat7_2,Sat8_2,781.4878075675139
2020-08-01 16:00:00,Sat7_2,Sat7_3,1971.963783786923
2020-08-01 16:05:00,Sat7_2,Sat7_3,1971.9637837869202
2020-08-01 16:10:00,Sat7_2,Sat7_3,1971.9637837869222
2020-08-01 16:15:00,Sat7_2,Sat7_3,1971.9637837869232
2020-08-01 16:20:00,Sat7_2,Sat7_3,1971.9637837869263
2020-08-01 16:25:00,Sat7_2,Sat7_3,1971.9637837869218
2020-08-01 16:30:00,Sat7_2,Sat7_3,1971.916381294212
2020-08-01 16:00:00,Sat7_3,Sat8_3,730.3819304604252
2020-08-01 16:05:00,Sat7_3,Sat8_3,685.2459942957692
2020-08-01 16:10:00,Sat7_3,Sat8_3,665.682413215475
2020-08-01 16:15:00,Sat7_3,Sat8_3,682.0345444894531
2020-08-01 16:20:00,Sat7_3,Sat8_3,725.6052041954126
2020-08-01 16:25:00,Sat7_3,Sat8_3,775.6289669744745
2020-08-01 16:30:00,Sat7_3,Sat8_3,811.898630236674
2020-08-01 16:00:00,Sat7_3,Sat7_4,1971.9637837869238
2020-08-01 16:05:00,Sat7_3,Sat7_4,1971.9637837869186
2020-08-01 16:10:00,Sat7_3,Sat7_4,1971.9637837869202
2020-08-01 16:15:00,Sat7_3,Sat7_4,1971.963783786922
2020-08-01 16:20:00,Sat7_3,Sat7_4,1971.9637837869225
2020-08-01 16:25:00,Sat7_3,Sat7_4,1971.9637837869236
2020-08-01 16:30:00,Sat7_3,Sat7_4,1971.9163812944962
2020-08-01 16:00:00,Sat7_4,Sat8_4,690.0898504569493
2020-08-01 16:05:00,Sat7_4,Sat8_4,666.2340880883289
2020-08-01 16:10:00,Sat7_4,Sat8_4,677.9925505085208
2020-08-01 16:15:00,Sat7_4,Sat8_4,719.0697513641665
2020-08-01 16:20:00,Sat7_4,Sat8_4,769.5090981302646
2020-08-01 16:25:00,Sat7_4,Sat8_4,808.4987563008464
2020-08-01 16:30:00,Sat7_4,Sat8_4,822.1946599509796
2020-08-01 16:00:00,Sat7_4,Sat7_5,1971.9637837869216
2020-08-01 16:05:00,Sat7_4,Sat7_5,1971.9637837869207
2020-08-01 16:10:00,Sat7_4,Sat7_5,1971.9637837869209
2020-08-01 16:15:00,Sat7_4,Sat7_5,1971.9637837869202
2020-08-01 16:20:00,Sat7_4,Sat7_5,1971.9637837869188
2020-08-01 16:25:00,Sat7_4,Sat7_5,1971.9637837869159
2020-08-01 16:30:00,Sat7_4,Sat7_5,1971.9163812944912
2020-08-01 16:00:00,Sat7_5,Sat8_5,667.4228213058559
2020-08-01 16:05:00,Sat7_5,Sat8_5,674.4703114448353
2020-08-01 16:10:00,Sat7_5,Sat8_5,712.6933791881178
2020-08-01 16:15:00,Sat7_5,Sat8_5,763.1838510280978
2020-08-01 16:20:00,Sat7_5,Sat8_5,804.6398697566605
2020-08-01 16:25:00,Sat7_5,Sat8_5,822.1101870639175
2020-08-01 16:30:00,Sat7_5,Sat8_5,819.6994062348547
2020-08-01 16:00:00,Sat7_5,Sat7_6,1971.9637837869197
2020-08-01 16:05:00,Sat7_5,Sat7_6,1971.96378378692
2020-08-01 16:10:00,Sat7_5,Sat7_6,1971.963783786921
2020-08-01 16:15:00,Sat7_5,Sat7_6,1971.9637837869207
2020-08-01 16:20:00,Sat7_5,Sat7_6,1971.9637837869238
2020-08-01 16:25:00,Sat7_5,Sat7_6,1971.9637837869204
2020-08-01 16:30:00,Sat7_5,Sat7_6,1971.9163812942302
2020-08-01 16:00:00,Sat7_6,Sat8_6,671.5020512344695
2020-08-01 16:05:00,Sat7_6,Sat8_6,706.5278354369367
2020-08-01 16:10:00,Sat7_6,Sat8_6,756.6944697334317
2020-08-01 16:15:00,Sat7_6,Sat8_6,800.3591443128695
2020-08-01 16:20:00,Sat7_6,Sat8_6,821.4906875639848
2020-08-01 16:25:00,Sat7_6,Sat8_6,819.7015431581369
2020-08-01 16:00:00,Sat7_6,Sat7_7,1971.9637837869195
2020-08-01 16:05:00,Sat7_6,Sat7_7,1971.9637837869222
2020-08-01 16:10:00,Sat7_6,Sat7_7,1971.9637837869207
2020-08-01 16:15:00,Sat7_6,Sat7_7,1971.963783786923
2020-08-01 16:20:00,Sat7_6,Sat7_7,1971.9637837869234
2020-08-01 16:25:00,Sat7_6,Sat7_7,1971.9637837869195
2020-08-01 16:30:00,Sat7_6,Sat7_7,1971.916381293774
2020-08-01 16:00:00,Sat7_7,Sat8_7,700.6249170425035
2020-08-01 16:05:00,Sat7_7,Sat8_7,750.0851419542527
2020-08-01 16:10:00,Sat7_7,Sat8_7,795.6816335277492
2020-08-01 16:15:00,Sat7_7,Sat8_7,820.3552688835366
2020-08-01 16:20:00,Sat7_7,Sat8_7,819.7035009870971
2020-08-01 16:00:00,Sat7_7,Sat7_8,1971.9637837869202
2020-08-01 16:05:00,Sat7_7,Sat7_8,1971.9637837869227
2020-08-01 16:10:00,Sat7_7,Sat7_8,1971.9637837869209
2020-08-01 16:15:00,Sat7_7,Sat7_8,1971.9637837869207
2020-08-01 16:20:00,Sat7_7,Sat7_8,1971.9637837869204
2020-08-01 16:25:00,Sat7_7,Sat7_8,1971.9637837869227
2020-08-01 16:30:00,Sat7_7,Sat7_8,1971.9163812932807
2020-08-01 16:00:00,Sat7_8,Sat8_8,743.4022189613114
2020-08-01 16:05:00,Sat7_8,Sat8_8,790.6353057752292
2020-08-01 16:10:00,Sat7_8,Sat8_8,818.7093641123669
2020-08-01 16:15:00,Sat7_8,Sat8_8,819.7057853817914
2020-08-01 16:00:00,Sat7_8,Sat7_9,1971.9637837869186
2020-08-01 16:05:00,Sat7_8,Sat7_9,1971.9637837869197
2020-08-01 16:10:00,Sat7_8,Sat7_9,1971.9637837869225
2020-08-01 16:15:00,Sat7_8,Sat7_9,1971.9637837869236
2020-08-01 16:20:00,Sat7_8,Sat7_9,1971.9637837869275
2020-08-01 16:25:00,Sat7_8,Sat7_9,1971.963783786924
2020-08-01 16:30:00,Sat7_8,Sat7_9,1971.9163812928982
2020-08-01 16:00:00,Sat7_9,Sat8_9,785.2500689922512
2020-08-01 16:05:00,Sat7_9,Sat8_9,816.5630281641344
2020-08-01 16:10:00,Sat7_9,Sat8_9,819.9456201533504
2020-08-01 16:15:00,Sat7_9,Sat8_9,819.7076519430041
2020-08-01 16:00:00,Sat7_9,Sat7_10,1971.9637837869186
2020-08-01 16:05:00,Sat7_9,Sat7_10,1971.9637837869166
2020-08-01 16:10:00,Sat7_9,Sat7_10,1971.9637837869193
2020-08-01 16:15:00,Sat7_9,Sat7_10,1971.9637837869202
2020-08-01 16:20:00,Sat7_9,Sat7_10,1971.96378378692
2020-08-01 16:25:00,Sat7_9,Sat7_10,1971.9637837869168
2020-08-01 16:30:00,Sat7_9,Sat7_10,1971.916381292744
2020-08-01 16:00:00,Sat7_10,Sat8_10,813.9271779540958
2020-08-01 16:05:00,Sat7_10,Sat8_10,821.2250301241708
2020-08-01 16:10:00,Sat7_10,Sat8_10,819.7097567848748
2020-08-01 16:00:00,Sat7_10,Sat7_11,1971.9637837869197
2020-08-01 16:05:00,Sat7_10,Sat7_11,1971.963783786919
2020-08-01 16:10:00,Sat7_10,Sat7_11,1971.9637837869222
2020-08-01 16:15:00,Sat7_10,Sat7_11,1971.9637837869175
2020-08-01 16:20:00,Sat7_10,Sat7_11,1971.9637837869195
2020-08-01 16:25:00,Sat7_10,Sat7_11,1971.9637837869138
2020-08-01 16:30:00,Sat7_10,Sat7_11,1971.916381292874
2020-08-01 16:00:00,Sat7_11,Sat8_11,821.9891121067511
2020-08-01 16:05:00,Sat7_11,Sat8_11,821.1472847655612
2020-08-01 16:10:00,Sat7_11,Sat8_11,819.7118858522877
2020-08-01 16:00:00,Sat7_11,Sat7_12,1971.9637837869232
2020-08-01 16:05:00,Sat7_11,Sat7_12,1971.9637837869218
2020-08-01 16:10:00,Sat7_11,Sat7_12,1971.9637837869238
2020-08-01 16:15:00,Sat7_11,Sat7_12,1971.9637837869238
2020-08-01 16:20:00,Sat7_11,Sat7_12,1971.9637837869268
2020-08-01 16:25:00,Sat7_11,Sat7_12,1971.9637837869248
2020-08-01 16:30:00,Sat7_11,Sat7_12,1971.9163812932645
2020-08-01 16:00:00,Sat7_12,Sat8_12,807.4629086731612
2020-08-01 16:05:00,Sat7_12,Sat8_12,767.758801764307
2020-08-01 16:10:00,Sat7_12,Sat8_12,717.2681153253232
2020-08-01 16:15:00,Sat7_12,Sat8_12,676.9532937577461
2020-08-01 16:20:00,Sat7_12,Sat8_12,666.5028979768363
2020-08-01 16:25:00,Sat7_12,Sat8_12,691.5197670572421
2020-08-01 16:30:00,Sat7_12,Sat8_12,738.9316616826802
2020-08-01 16:00:00,Sat7_12,Sat7_13,1971.9637837869232
2020-08-01 16:05:00,Sat7_12,Sat7_13,1971.9637837869234
2020-08-01 16:10:00,Sat7_12,Sat7_13,1971.9637837869234
2020-08-01 16:15:00,Sat7_12,Sat7_13,1971.9637837869225
2020-08-01 16:20:00,Sat7_12,Sat7_13,1971.9637837869252
2020-08-01 16:25:00,Sat7_12,Sat7_13,1971.9637837869245
2020-08-01 16:30:00,Sat7_12,Sat7_13,1971.9163812937604
2020-08-01 16:00:00,Sat7_13,Sat8_13,773.9400181573913
2020-08-01 16:05:00,Sat7_13,Sat8_13,723.7640150176115
2020-08-01 16:10:00,Sat7_13,Sat8_13,680.8533833409176
2020-08-01 16:15:00,Sat7_13,Sat8_13,665.77230860931
2020-08-01 16:20:00,Sat7_13,Sat8_13,686.5577186026064
2020-08-01 16:25:00,Sat7_13,Sat8_13,732.2481421500604
2020-08-01 16:30:00,Sat7_13,Sat8_13,781.48780756751
2020-08-01 16:00:00,Sat7_13,Sat7_14,1971.9637837869225
2020-08-01 16:05:00,Sat7_13,Sat7_14,1971.9637837869186
2020-08-01 16:10:00,Sat7_13,Sat7_14,1971.9637837869202
2020-08-01 16:15:00,Sat7_13,Sat7_14,1971.9637837869202
2020-08-01 16:20:00,Sat7_13,Sat7_14,1971.9637837869236
2020-08-01 16:25:00,Sat7_13,Sat7_14,1971.9637837869202
2020-08-01 16:30:00,Sat7_13,Sat7_14,1971.9163812942122
2020-08-01 16:00:00,Sat7_14,Sat8_14,730.3819304604248
2020-08-01 16:05:00,Sat7_14,Sat8_14,685.2459942957694
2020-08-01 16:10:00,Sat7_14,Sat8_14,665.6824132154734
2020-08-01 16:15:00,Sat7_14,Sat8_14,682.0345444894522
2020-08-01 16:20:00,Sat7_14,Sat8_14,725.6052041954117
2020-08-01 16:25:00,Sat7_14,Sat8_14,775.6289669744706
2020-08-01 16:30:00,Sat7_14,Sat8_14,811.898630236669
2020-08-01 16:00:00,Sat7_14,Sat7_15,1971.963783786923
2020-08-01 16:05:00,Sat7_14,Sat7_15,1971.9637837869168
2020-08-01 16:10:00,Sat7_14,Sat7_15,1971.9637837869168
2020-08-01 16:15:00,Sat7_14,Sat7_15,1971.9637837869177
2020-08-01 16:20:00,Sat7_14,Sat7_15,1971.9637837869195
2020-08-01 16:25:00,Sat7_14,Sat7_15,1971.963783786914
2020-08-01 16:30:00,Sat7_14,Sat7_15,1971.9163812944832
2020-08-01 16:00:00,Sat7_15,Sat8_15,690.0898504569494
2020-08-01 16:05:00,Sat7_15,Sat8_15,666.2340880883289
2020-08-01 16:10:00,Sat7_15,Sat8_15,677.9925505085205
2020-08-01 16:15:00,Sat7_15,Sat8_15,719.0697513641667
2020-08-01 16:20:00,Sat7_15,Sat8_15,769.509098130264
2020-08-01 16:25:00,Sat7_15,Sat8_15,808.4987563008493
2020-08-01 16:30:00,Sat7_15,Sat8_15,822.1946599509804
2020-08-01 16:00:00,Sat7_15,Sat7_16,1971.9637837869213
2020-08-01 16:05:00,Sat7_15,Sat7_16,1971.9637837869202
2020-08-01 16:10:00,Sat7_15,Sat7_16,1971.9637837869172
2020-08-01 16:15:00,Sat7_15,Sat7_16,1971.96378378692
2020-08-01 16:20:00,Sat7_15,Sat7_16,1971.9637837869172
2020-08-01 16:25:00,Sat7_15,Sat7_16,1971.963783786916
2020-08-01 16:30:00,Sat7_15,Sat7_16,1971.9163812944919
2020-08-01 16:00:00,Sat7_16,Sat8_16,667.4228213058551
2020-08-01 16:05:00,Sat7_16,Sat8_16,674.4703114448359
2020-08-01 16:10:00,Sat7_16,Sat8_16,712.6933791881179
2020-08-01 16:15:00,Sat7_16,Sat8_16,763.1838510281001
2020-08-01 16:20:00,Sat7_16,Sat8_16,804.6398697566656
2020-08-01 16:25:00,Sat7_16,Sat8_16,822.1101870639227
2020-08-01 16:30:00,Sat7_16,Sat8_16,819.6868787752253
2020-08-01 16:00:00,Sat7_16,Sat7_17,1971.9637837869202
2020-08-01 16:05:00,Sat7_16,Sat7_17,1971.9637837869202
2020-08-01 16:10:00,Sat7_16,Sat7_17,1971.9637837869227
2020-08-01 16:15:00,Sat7_16,Sat7_17,1971.9637837869232
2020-08-01 16:20:00,Sat7_16,Sat7_17,1971.9637837869277
2020-08-01 16:25:00,Sat7_16,Sat7_17,1971.9637837869268
2020-08-01 16:30:00,Sat7_16,Sat7_17,1971.9163812942413
2020-08-01 16:00:00,Sat7_17,Sat8_17,671.5020512344686
2020-08-01 16:05:00,Sat7_17,Sat8_17,706.5278354369349
2020-08-01 16:10:00,Sat7_17,Sat8_17,756.6944697334316
2020-08-01 16:15:00,Sat7_17,Sat8_17,800.3591443128684
2020-08-01 16:20:00,Sat7_17,Sat8_17,821.4906875639821
2020-08-01 16:25:00,Sat7_17,Sat8_17,819.6891096428969
2020-08-01 16:00:00,Sat7_17,Sat7_18,1971.9637837869254
2020-08-01 16:05:00,Sat7_17,Sat7_18,1971.9637837869252
2020-08-01 16:10:00,Sat7_17,Sat7_18,1971.963783786925
2020-08-01 16:15:00,Sat7_17,Sat7_18,1971.9637837869238
2020-08-01 16:20:00,Sat7_17,Sat7_18,1971.963783786923
2020-08-01 16:25:00,Sat7_17,Sat7_18,1971.9637837869207
2020-08-01 16:30:00,Sat7_17,Sat7_18,1971.9163812937725
2020-08-01 16:00:00,Sat7_18,Sat8_18,700.6249170425041
2020-08-01 16:05:00,Sat7_18,Sat8_18,750.085141954253
2020-08-01 16:10:00,Sat7_18,Sat8_18,795.6816335277489
2020-08-01 16:15:00,Sat7_18,Sat8_18,820.3552688835376
2020-08-01 16:20:00,Sat7_18,Sat8_18,819.6911734330175
2020-08-01 16:00:00,Sat7_18,Sat7_19,1971.9637837869166
2020-08-01 16:05:00,Sat7_18,Sat7_19,1971.9637837869188
2020-08-01 16:10:00,Sat7_18,Sat7_19,1971.9637837869193
2020-08-01 16:15:00,Sat7_18,Sat7_19,1971.9637837869225
2020-08-01 16:20:00,Sat7_18,Sat7_19,1971.9637837869252
2020-08-01 16:25:00,Sat7_18,Sat7_19,1971.963783786923
2020-08-01 16:30:00,Sat7_18,Sat7_19,1971.9163812932832
2020-08-01 16:00:00,Sat7_19,Sat8_19,743.4022189613113
2020-08-01 16:05:00,Sat7_19,Sat8_19,790.6353057752292
2020-08-01 16:10:00,Sat7_19,Sat8_19,818.709364112367
2020-08-01 16:15:00,Sat7_19,Sat8_19,819.6933859144676
2020-08-01 16:00:00,Sat7_19,Sat7_20,1971.9637837869122
2020-08-01 16:05:00,Sat7_19,Sat7_20,1971.9637837869143
2020-08-01 16:10:00,Sat7_19,Sat7_20,1971.9637837869143
2020-08-01 16:15:00,Sat7_19,Sat7_20,1971.9637837869118
2020-08-01 16:20:00,Sat7_19,Sat7_20,1971.9637837869122
2020-08-01 16:25:00,Sat7_19,Sat7_20,1971.9637837869084
2020-08-01 16:30:00,Sat7_19,Sat7_20,1971.9163812928798
2020-08-01 16:00:00,Sat7_20,Sat8_20,785.2500689922507
2020-08-01 16:05:00,Sat7_20,Sat8_20,816.5630281641347
2020-08-01 16:10:00,Sat7_20,Sat8_20,819.9456201533498
2020-08-01 16:15:00,Sat7_20,Sat8_20,819.6952352636791
2020-08-01 16:00:00,Sat7_20,Sat7_21,1971.9637837869236
2020-08-01 16:05:00,Sat7_20,Sat7_21,1971.963783786923
2020-08-01 16:10:00,Sat7_20,Sat7_21,1971.9637837869268
2020-08-01 16:15:00,Sat7_20,Sat7_21,1971.9637837869277
2020-08-01 16:20:00,Sat7_20,Sat7_21,1971.9637837869313
2020-08-01 16:25:00,Sat7_20,Sat7_21,1971.9637837869284
2020-08-01 16:30:00,Sat7_20,Sat7_21,1971.9163812927547
2020-08-01 16:00:00,Sat7_21,Sat8_21,813.9271779540924
2020-08-01 16:05:00,Sat7_21,Sat8_21,821.2250301241663
2020-08-01 16:10:00,Sat7_21,Sat8_21,819.6974617849733
2020-08-01 16:00:00,Sat7_21,Sat7_22,1971.9637837869213
2020-08-01 16:05:00,Sat7_21,Sat7_22,1971.9637837869195
2020-08-01 16:10:00,Sat7_21,Sat7_22,1971.9637837869234
2020-08-01 16:15:00,Sat7_21,Sat7_22,1971.9637837869207
2020-08-01 16:20:00,Sat7_21,Sat7_22,1971.9637837869204
2020-08-01 16:25:00,Sat7_21,Sat7_22,1971.9637837869163
2020-08-01 16:30:00,Sat7_21,Sat7_22,1971.916381292876
2020-08-01 16:00:00,Sat7_22,Sat8_22,821.9891121067519
2020-08-01 16:05:00,Sat7_22,Sat8_22,821.1432304931916
2020-08-01 16:10:00,Sat7_22,Sat8_22,819.6995790864273
2020-08-01 16:00:00,Sat7_22,Sat7_1,1971.963783786922
2020-08-01 16:05:00,Sat7_22,Sat7_1,1971.9637837869207
2020-08-01 16:10:00,Sat7_22,Sat7_1,1971.9637837869218
2020-08-01 16:15:00,Sat7_22,Sat7_1,1971.963783786921
2020-08-01 16:20:00,Sat7_22,Sat7_1,1971.9637837869263
2020-08-01 16:25:00,Sat7_22,Sat7_1,1971.9637837869222
2020-08-01 16:30:00,Sat7_22,Sat7_1,1971.9163812932632
2020-08-01 16:00:00,Sat8_1,Sat9_1,803.4075519697494
2020-08-01 16:05:00,Sat8_1,Sat9_1,761.2661694265119
2020-08-01 16:10:00,Sat8_1,Sat9_1,710.8329874582482
2020-08-01 16:15:00,Sat8_1,Sat9_1,673.5267945330838
