Time,Distance
2020-08-01 18:40:00,5176
2020-08-01 18:45:00,4074
2020-08-01 18:50:00,3454
2020-08-01 18:55:00,3640
2020-08-01 19:00:00,4538
2020-08-01 19:05:00,5146
