Time,Distance
2020-08-01 19:20:00,5173
2020-08-01 19:25:00,3695
2020-08-01 19:30:00,2543
2020-08-01 19:35:00,2399
2020-08-01 19:40:00,3410
2020-08-01 19:45:00,4875
2020-08-01 19:45:00,5143
