Time,Distance
2020-08-01 18:40:00,5189
2020-08-01 18:45:00,3860
2020-08-01 18:50:00,2920
2020-08-01 18:55:00,2883
2020-08-01 19:00:00,3786
2020-08-01 19:05:00,5126
2020-08-01 19:05:00,5151
