Time,Distance
2020-08-01 17:40:00,5143
2020-08-01 17:45:00,3782
2020-08-01 17:50:00,2858
2020-08-01 17:55:00,2898
2020-08-01 18:00:00,3861
2020-08-01 18:05:00,5177
