Time,Distance
2020-08-01 17:05:00,5189
2020-08-01 17:10:00,4157
2020-08-01 17:15:00,3736
2020-08-01 17:20:00,4140
2020-08-01 17:25:00,5153
2020-08-01 17:25:00,5162
