Time,Distance
2020-08-01 18:00:00,5142
2020-08-01 18:05:00,3566
2020-08-01 18:10:00,2271
2020-08-01 18:15:00,2080
2020-08-01 18:20:00,3207
2020-08-01 18:25:00,4759
2020-08-01 18:25:00,5178
