Time,Distance
2020-08-01 18:35:00,5173
2020-08-01 18:40:00,3995
2020-08-01 18:45:00,3288
2020-08-01 18:50:00,3430
2020-08-01 18:55:00,4346
2020-08-01 19:00:00,5145
