Time,Distance
2020-08-01 18:35:00,5146
2020-08-01 18:40:00,3736
2020-08-01 18:45:00,2757
2020-08-01 18:50:00,2813
2020-08-01 18:55:00,3863
2020-08-01 19:00:00,5182
