Time,Distance
2020-08-02 13:35:00,5144
2020-08-02 13:40:00,3905
2020-08-02 13:45:00,3166
2020-08-02 13:50:00,3323
2020-08-02 13:55:00,4259
2020-08-02 13:55:00,5173
