Time,Distance
2020-08-01 17:55:00,5182
2020-08-01 18:00:00,3582
2020-08-01 18:05:00,2223
2020-08-01 18:10:00,1938
2020-08-01 18:15:00,3059
2020-08-01 18:20:00,4624
2020-08-01 18:20:00,5142
