Time,Distance
2020-08-01 18:20:00,5142
2020-08-01 18:25:00,3538
2020-08-01 18:30:00,2187
2020-08-01 18:35:00,1941
2020-08-01 18:40:00,3086
2020-08-01 18:45:00,4654
2020-08-01 18:50:00,5178
