Time,Distance
2020-08-01 18:55:00,5144
2020-08-01 19:00:00,3632
2020-08-01 19:05:00,2474
2020-08-01 19:10:00,2402
2020-08-01 19:15:00,3491
2020-08-01 19:20:00,4997
2020-08-01 19:20:00,5182
