Time,Distance
2020-08-02 12:15:00,5146
2020-08-02 12:20:00,4082
2020-08-02 12:25:00,3559
2020-08-02 12:30:00,3828
2020-08-02 12:35:00,4729
2020-08-02 12:35:00,5176
