Time,Distance
2020-08-02 11:50:00,5144
2020-08-02 11:55:00,3885
2020-08-02 12:00:00,3113
2020-08-02 12:05:00,3244
2020-08-02 12:10:00,4177
2020-08-02 12:15:00,5177
