Time,Distance
2020-08-01 16:00:00,5145
2020-08-01 16:05:00,3936
2020-08-01 16:10:00,3228
2020-08-01 16:15:00,3394
2020-08-01 16:20:00,4315
2020-08-01 16:25:00,5177
