Time,Distance
2020-08-01 18:30:00,5189
2020-08-01 18:35:00,3593
2020-08-01 18:40:00,2235
2020-08-01 18:45:00,1944
2020-08-01 18:50:00,3057
2020-08-01 18:55:00,4619
2020-08-01 18:55:00,5147
