Time,Distance
2020-08-01 18:10:00,5142
2020-08-01 18:15:00,3544
2020-08-01 18:20:00,2211
2020-08-01 18:25:00,1986
2020-08-01 18:30:00,3128
2020-08-01 18:35:00,4694
2020-08-01 18:35:00,5178
