Time,Distance
2020-08-01 19:35:00,5189
2020-08-01 19:40:00,3652
2020-08-01 19:45:00,2384
2020-08-01 19:50:00,2127
2020-08-01 19:55:00,3158
2020-08-01 20:00:00,4155
