Time,Distance
2020-08-01 18:25:00,5174
2020-08-01 18:30:00,3578
2020-08-01 18:35:00,2245
2020-08-01 18:40:00,2002
2020-08-01 18:45:00,3125
2020-08-01 18:50:00,4683
2020-08-01 18:50:00,5142
