Time,Latitude,Longitude
1 Aug 2020 16:00:00.000000000,49.23845667560462,-100.32698474374284
1 Aug 2020 16:05:00.000000000,63.82373586107527,-101.48226561595641
1 Aug 2020 16:10:00.000000000,78.3788189322084,-102.41822785520318
1 Aug 2020 16:15:00.000000000,87.07800233509487,73.58286484673368
1 Aug 2020 16:20:00.000000000,72.53547795157897,74.17232611463103
1 Aug 2020 16:25:00.000000000,57.96967821565705,73.09626055277036
1 Aug 2020 16:30:00.000000000,43.36967818107617,71.91622729694502
1 Aug 2020 16:35:00.000000000,28.73164199186613,70.70730619575531
1 Aug 2020 16:40:00.000000000,14.061376496814406,69.4873044817312
1 Aug 2020 16:45:00.000000000,-0.626956603064,68.26322505814649
1 Aug 2020 16:50:00.000000000,-15.31445013824696,67.03931274113741
1 Aug 2020 16:55:00.000000000,-29.982418408842676,65.81991343927945
1 Aug 2020 17:00:00.000000000,-44.61729996294585,64.61249004611675
1 Aug 2020 17:05:00.000000000,-59.21409772988894,63.43671452125623
1 Aug 2020 17:10:00.000000000,-73.77744253578044,62.380689411661265
1 Aug 2020 17:15:00.000000000,-88.31733531061978,64.56540196229159
1 Aug 2020 17:20:00.000000000,-77.13738482534256,-121.00355062789751
1 Aug 2020 17:25:00.000000000,-62.58020640803203,-121.98175214840249
1 Aug 2020 17:30:00.000000000,-47.99188286870756,-123.14343497221971
1 Aug 2020 17:35:00.000000000,-33.36570605949763,-124.34614505622928
1 Aug 2020 17:40:00.000000000,-18.7044466777419,-125.56365259769267
1 Aug 2020 17:45:00.000000000,-4.019917267128848,-126.78695913187583
1 Aug 2020 17:50:00.000000000,10.66997763886289,-128.0113439476943
1 Aug 2020 17:55:00.000000000,25.345918633261423,-129.23274457747112
1 Aug 2020 18:00:00.000000000,39.992258014145364,-130.44517374529084
1 Aug 2020 18:05:00.000000000,54.6010504738877,-131.63480080747354
1 Aug 2020 18:10:00.000000000,69.17393094808112,-132.75108136348945
1 Aug 2020 18:15:00.000000000,83.72109749647043,-133.27934390158075
1 Aug 2020 18:20:00.000000000,81.73747633957457,43.67395325059151
1 Aug 2020 18:25:00.000000000,67.18756347374233,42.92667618197747
1 Aug 2020 18:30:00.000000000,52.61022635365847,41.793255471770735
1 Aug 2020 18:35:00.000000000,37.99618973132806,40.599018193141134
1 Aug 2020 18:40:00.000000000,23.345141183978964,39.38483639790666
1 Aug 2020 18:45:00.000000000,8.666243267016116,38.16275283788164
1 Aug 2020 18:50:00.000000000,-6.024080412986738,36.938285496013414
1 Aug 2020 18:55:00.000000000,-20.706397218357246,35.715448044963196
1 Aug 2020 19:00:00.000000000,-35.36338497006182,34.49926043454264
1 Aug 2020 19:05:00.000000000,-49.98434148018892,33.29987563771252
1 Aug 2020 19:10:00.000000000,-64.56782515472129,32.14881218517652
1 Aug 2020 19:15:00.000000000,-79.12170246149864,31.243449971021068
1 Aug 2020 19:20:00.000000000,-86.33578845593199,-152.34722576768607
1 Aug 2020 19:25:00.000000000,-71.79213926874189,-152.1887793952101
1 Aug 2020 19:30:00.000000000,-57.224827242597,-153.2752867810038
1 Aug 2020 19:35:00.000000000,-42.622896631647265,-154.45766518214154
1 Aug 2020 19:40:00.000000000,-27.982992767494046,-155.6674260093591
1 Aug 2020 19:45:00.000000000,-13.311402629450878,-156.8877642735293
1 Aug 2020 19:50:00.000000000,1.3773656388507876,-158.11192863197917
1 Aug 2020 19:55:00.000000000,16.064290037732754,-159.33572568734078
1 Aug 2020 20:00:00.000000000,30.73083494745453,-160.5547396325073
