Time,Latitude,Longitude
1 Aug 2020 16:00:00.000000000,10.866684518185448,19.53195029314071
1 Aug 2020 16:05:00.000000000,-3.823170014537595,18.29308578858499
1 Aug 2020 16:10:00.000000000,-18.507920761476413,17.054734898404757
1 Aug 2020 16:15:00.000000000,-33.16961416905456,15.819250300055005
1 Aug 2020 16:20:00.000000000,-47.79633811106864,14.591090215032724
1 Aug 2020 16:25:00.000000000,-62.38521067520495,13.383172220778247
1 Aug 2020 16:30:00.000000000,-76.94292455246796,12.26477270841684
1 Aug 2020 16:35:00.000000000,-88.51473921804246,-171.40127818859608
1 Aug 2020 16:40:00.000000000,-73.9726020026521,-170.68045448068958
1 Aug 2020 16:45:00.000000000,-59.409486769065815,-171.83320642500445
1 Aug 2020 16:50:00.000000000,-44.81313100599393,-173.04736113987408
1 Aug 2020 16:55:00.000000000,-30.178713950744847,-174.27760814495355
1 Aug 2020 17:00:00.000000000,-15.511090191738624,-175.51393044627162
1 Aug 2020 17:05:00.000000000,-0.823719140672624,-176.75254950220432
1 Aug 2020 17:10:00.000000000,13.864754737160677,-177.99127856018788
1 Aug 2020 17:15:00.000000000,28.535395922513917,-179.22799743722086
1 Aug 2020 17:20:00.000000000,43.17395597924476,179.54076946795516
1 Aug 2020 17:25:00.000000000,57.77451466680019,178.32381068178773
1 Aug 2020 17:30:00.000000000,72.34083579801367,177.1578477528286
1 Aug 2020 17:35:00.000000000,86.88492442760528,176.76143359189697
1 Aug 2020 17:40:00.000000000,78.5740180833098,-5.804031845374341
1 Aug 2020 17:45:00.000000000,64.01901633114612,-6.894552579169369
1 Aug 2020 17:50:00.000000000,49.43413716633337,-8.098252146350534
1 Aug 2020 17:55:00.000000000,34.81169587348852,-9.325077441177921
1 Aug 2020 18:00:00.000000000,20.153479712769027,-10.560031017035755
1 Aug 2020 18:05:00.000000000,5.470495686186638,-11.79819539114635
1 Aug 2020 18:10:00.000000000,-9.21976799469299,-13.037099469310242
1 Aug 2020 18:15:00.000000000,-23.897903118558887,-14.2747272203524
1 Aug 2020 18:20:00.000000000,-38.54769657127429,-15.508252667811956
1 Aug 2020 18:25:00.000000000,-53.160327247804666,-16.731410349511165
1 Aug 2020 18:30:00.000000000,-67.73650569715345,-17.922510110689828
1 Aug 2020 18:35:00.000000000,-82.28604698252114,-18.898040223984133
1 Aug 2020 18:40:00.000000000,-83.17388515158521,158.9632967239692
1 Aug 2020 18:45:00.000000000,-68.62550083880144,158.0360834250762
1 Aug 2020 18:50:00.000000000,-54.05131162163907,156.84881931727372
1 Aug 2020 18:55:00.000000000,-39.441026807946535,155.62669471211376
1 Aug 2020 19:00:00.000000000,-24.793340690267428,154.39356218817719
1 Aug 2020 19:05:00.000000000,-10.116528919058513,153.1560876142441
1 Aug 2020 19:10:00.000000000,4.573542861166225,151.91720212989003
1 Aug 2020 19:15:00.000000000,19.257517140366176,150.67893271374462
1 Aug 2020 19:20:00.000000000,33.91764493082428,149.4436834270677
1 Aug 2020 19:25:00.000000000,48.54242182946375,148.21611319564315
1 Aug 2020 19:30:00.000000000,63.12946390638266,147.0100363089842
1 Aug 2020 19:35:00.000000000,77.68591930907331,145.90328956216356
1 Aug 2020 19:40:00.000000000,87.77245844879461,-37.05418443828449
1 Aug 2020 19:45:00.000000000,73.22935993972763,-37.04792043545193
1 Aug 2020 19:50:00.000000000,58.66480457775075,-38.20706880885988
1 Aug 2020 19:55:00.000000000,44.066541268019414,-39.42254787959301
1 Aug 2020 20:00:00.000000000,29.430228520722924,-40.65325671131189
