Time,Latitude,Longitude
1 Aug 2020 16:00:00.000000000,5.581064637891209,-160.45175422666668
1 Aug 2020 16:05:00.000000000,20.2639219558004,-161.68990511245443
1 Aug 2020 16:10:00.000000000,34.92189952213963,-162.92482115379494
1 Aug 2020 16:15:00.000000000,49.54405238318864,-164.15155151127712
1 Aug 2020 16:20:00.000000000,64.12866691076759,-165.35494376573905
1 Aug 2020 16:25:00.000000000,78.68349333626028,-166.44326310610236
1 Aug 2020 16:30:00.000000000,86.77550603211901,11.023661083924354
1 Aug 2020 16:35:00.000000000,72.23129833252682,10.593255139603
1 Aug 2020 16:40:00.000000000,57.664756261187506,9.426508120959335
1 Aug 2020 16:45:00.000000000,43.0639135708295,8.209374212635181
1 Aug 2020 16:50:00.000000000,28.425077993109177,6.978078489343744
1 Aug 2020 16:55:00.000000000,13.754240718469616,5.741334461401345
1 Aug 2020 17:00:00.000000000,-0.9342985009470371,4.502598929561103
1 Aug 2020 17:05:00.000000000,-15.621586896265033,3.263988188971885
1 Aug 2020 17:10:00.000000000,-30.289001810068747,2.0276940588296424
1 Aug 2020 17:15:00.000000000,-44.92313839780214,0.7975170503875856
1 Aug 2020 17:20:00.000000000,-59.519214129202105,-0.4164352757456597
1 Aug 2020 17:25:00.000000000,-74.08212006075,-1.5681843439387544
1 Aug 2020 17:30:00.000000000,-88.62408730837791,-0.6761466709153899
1 Aug 2020 17:35:00.000000000,-76.83343457185792,175.48725647250933
1 Aug 2020 17:40:00.000000000,-62.275532026543445,174.3672676759861
1 Aug 2020 17:45:00.000000000,-47.686388182210685,173.1590891294055
1 Aug 2020 17:50:00.000000000,-33.05937794166218,171.93084467951903
1 Aug 2020 17:55:00.000000000,-18.39745648594651,170.69532639205903
1 Aug 2020 18:00:00.000000000,-3.712595356886076,169.456964063591
1 Aug 2020 18:05:00.000000000,10.977222804672682,168.2181031607323
1 Aug 2020 18:10:00.000000000,25.65270748895444,166.9807852030487
1 Aug 2020 18:15:00.000000000,40.29834127438004,165.74805067401735
1 Aug 2020 18:20:00.000000000,54.906379168334766,164.52698434872636
1 Aug 2020 18:25:00.000000000,69.47869613451616,163.34378912145166
1 Aug 2020 18:30:00.000000000,84.02602276102044,162.47765285444714
1 Aug 2020 18:35:00.000000000,81.43382885013,-19.68679429273238
1 Aug 2020 18:40:00.000000000,66.88312298952519,-20.698540855155443
1 Aug 2020 18:45:00.000000000,52.304999830191214,-21.89298273691285
1 Aug 2020 18:50:00.000000000,37.69011487310744,-23.11707050361553
1 Aug 2020 18:55:00.000000000,23.03833027539583,-24.350953325552524
1 Aug 2020 19:00:00.000000000,8.358983056707933,-25.58871874979234
1 Aug 2020 19:05:00.000000000,-6.33139521343548,-26.82763386586918
1 Aug 2020 19:10:00.000000000,-21.01336604629358,-28.06568914895061
1 Aug 2020 19:15:00.000000000,-35.669707916817366,-29.300343076319606
1 Aug 2020 19:20:00.000000000,-50.28990104684362,-30.52640910681566
1 Aug 2020 19:25:00.000000000,-64.87273178553465,-31.72762482314719
1 Aug 2020 19:30:00.000000000,-79.42639109709157,-32.79962962193893
1 Aug 2020 19:35:00.000000000,-86.03293950731052,144.8343987466328
1 Aug 2020 19:40:00.000000000,-71.48792171554966,144.22416194875157
1 Aug 2020 19:45:00.000000000,-56.91986178580784,143.05238824613318
1 Aug 2020 19:50:00.000000000,-42.31708633089787,141.83410676580553
1 Aug 2020 19:55:00.000000000,-27.676390366368757,140.6023977163112
1 Aug 2020 20:00:00.000000000,-13.004244418101827,139.36548801590473
