Time,Latitude,Longitude
1 Aug 2020 16:00:00.000000000,-43.68779708773275,139.59633279459243
1 Aug 2020 16:05:00.000000000,-58.287032525065946,138.38004179998592
1 Aug 2020 16:10:00.000000000,-72.8523316150521,137.21748101148216
1 Aug 2020 16:15:00.000000000,-87.39586332814895,137.01383973731643
1 Aug 2020 16:20:00.000000000,-78.06278672190349,-45.735712672212166
1 Aug 2020 16:25:00.000000000,-63.50695444208454,-46.836611241806956
1 Aug 2020 16:30:00.000000000,-48.92083358874311,-48.041925151634516
1 Aug 2020 16:35:00.000000000,-34.2970468678846,-49.26930446350642
1 Aug 2020 16:40:00.000000000,-19.63772510698873,-50.504513916262475
1 Aug 2020 16:45:00.000000000,-4.954162924186831,-51.74280925518068
1 Aug 2020 16:50:00.000000000,9.73599921689554,-52.98176985883829
1 Aug 2020 16:55:00.000000000,24.413379916260357,-54.219383148068715
1 Aug 2020 17:00:00.000000000,39.06196416382513,-55.45277682785126
1 Aug 2020 17:05:00.000000000,53.673243921824046,-56.67548881600837
1 Aug 2020 17:10:00.000000000,68.24827267323217,-57.864721679409
1 Aug 2020 17:15:00.000000000,82.79714217313783,-58.815400356154555
1 Aug 2020 17:20:00.000000000,82.66280446845374,119.05319895244183
1 Aug 2020 17:25:00.000000000,68.11375994888134,118.09527231611018
1 Aug 2020 17:30:00.000000000,53.53843020017597,116.90546210985826
1 Aug 2020 17:35:00.000000000,38.92679547904368,115.68259465058122
1 Aug 2020 17:40:00.000000000,24.277892360312308,114.44914193222716
1 Aug 2020 17:45:00.000000000,9.600311417568614,113.21150576053809
1 Aug 2020 17:50:00.000000000,-5.089879761479254,111.97254261282731
1 Aug 2020 17:55:00.000000000,-19.773292104892725,110.73426345329005
1 Aug 2020 18:00:00.000000000,-34.4323246085061,109.49909906640595
1 Aug 2020 18:05:00.000000000,-49.055757918571985,108.27183280420901
1 Aug 2020 18:10:00.000000000,-63.64155149292408,107.0668785570584
1 Aug 2020 18:15:00.000000000,-78.1971638230738,105.96842562556104
1 Aug 2020 18:20:00.000000000,-87.26157054427324,-76.72380866589418
1 Aug 2020 18:25:00.000000000,-72.71789013893701,-76.98638856465628
1 Aug 2020 18:30:00.000000000,-58.152323868940115,-78.14997146369674
1 Aug 2020 18:35:00.000000000,-43.55274110777185,-79.36648380110601
1 Aug 2020 18:40:00.000000000,-28.91513213585803,-80.59759970379424
1 Aug 2020 18:45:00.000000000,-14.245172331569501,-81.83430677184587
1 Aug 2020 18:50:00.000000000,0.4430681388017797,-83.07307934627923
1 Aug 2020 18:55:00.000000000,15.13071535337542,-84.3117929847476
1 Aug 2020 19:00:00.000000000,29.79905196200301,-85.54828760326733
1 Aug 2020 19:05:00.000000000,44.434432250811525,-86.77887538078896
1 Aug 2020 19:10:00.000000000,59.031754103035865,-87.99388668695555
1 Aug 2020 19:15:00.000000000,73.59559583752319,-89.15040915073132
1 Aug 2020 19:20:00.000000000,88.1382566859952,-88.8710009467214
1 Aug 2020 19:25:00.000000000,77.31981990966807,87.903641477577
1 Aug 2020 19:30:00.000000000,62.76274872248026,86.79032071508904
1 Aug 2020 19:35:00.000000000,48.1748069562021,85.58311084519516
1 Aug 2020 19:40:00.000000000,33.54906984261051,84.35513080925459
1 Aug 2020 19:45:00.000000000,18.888166787327062,83.11968268293994
1 Aug 2020 19:50:00.000000000,4.203804051508626,81.88130419296725
1 Aug 2020 19:55:00.000000000,-10.48616703116367,80.64236282047554
1 Aug 2020 20:00:00.000000000,-25.162415537337758,79.40488213127242
