Time,Latitude,Longitude
1 Aug 2020 16:00:00.000000000,-60.03173658293356,-160.5548089694915
1 Aug 2020 16:05:00.000000000,-45.436965075114664,-161.7677908999603
1 Aug 2020 16:10:00.000000000,-30.804142167893755,-162.99763453651127
1 Aug 2020 16:15:00.000000000,-16.137713019127133,-164.23379454034855
1 Aug 2020 16:20:00.000000000,-1.4508249885765747,-165.47236491348386
1 Aug 2020 16:25:00.000000000,13.238004886050241,-166.71112915497162
1 Aug 2020 16:30:00.000000000,27.909747098662812,-167.9479881794733
1 Aug 2020 16:35:00.000000000,42.54986501297148,-169.17957057220573
1 Aug 2020 16:40:00.000000000,57.15203708903693,-170.39750184527554
1 Aug 2020 16:45:00.000000000,71.71962050607766,-171.56776178250965
1 Aug 2020 16:50:00.000000000,86.26438466012573,-172.1298680884799
1 Aug 2020 16:55:00.000000000,79.19485214782888,5.460356497037205
1 Aug 2020 17:00:00.000000000,64.6408333326529,4.382994302446358
1 Aug 2020 17:05:00.000000000,50.05744892661607,3.1810827812546916
1 Aug 2020 17:10:00.000000000,35.43664459166199,1.9548059308361472
1 Aug 2020 17:15:00.000000000,20.779789854360317,0.7200689668683451
1 Aug 2020 17:20:00.000000000,6.0975377676948765,-0.518016808514461
1 Aug 2020 17:25:00.000000000,-8.59281612671956,-1.756929621305001
1 Aug 2020 17:30:00.000000000,-23.271839780990852,-2.99465857010987
1 Aug 2020 17:35:00.000000000,-37.92308665470872,-4.228446202994468
1 Aug 2020 17:40:00.000000000,-52.53735910604476,-5.452287046919249
1 Aug 2020 17:45:00.000000000,-67.11495066152283,-6.6458516321808565
1 Aug 2020 17:50:00.000000000,-81.66533489705242,-7.648561945744561
1 Aug 2020 17:55:00.000000000,-83.79454647389434,170.1966667774768
1 Aug 2020 18:00:00.000000000,-69.24693752677939,169.3121598128344
1 Aug 2020 18:05:00.000000000,-54.674115658098515,168.12781864383402
1 Aug 2020 18:10:00.000000000,-40.065467970643766,166.90645802114247
1 Aug 2020 18:15:00.000000000,-25.419273912894933,165.6736132688795
1 Aug 2020 18:20:00.000000000,-10.743423288413585,164.43625180739411
1 Aug 2020 18:25:00.000000000,3.9464704825292274,163.19738356718992
1 Aug 2020 18:30:00.000000000,18.631096916752586,161.95904572285895
1 Aug 2020 18:35:00.000000000,33.2925352169533,160.72359911830634
1 Aug 2020 18:40:00.000000000,47.91893971451055,159.4955340427377
1 Aug 2020 18:45:00.000000000,62.50751023505382,158.28791006131542
1 Aug 2020 18:50:00.000000000,77.06501470041513,157.17132037524496
1 Aug 2020 18:55:00.000000000,88.3927923796687,-26.332310992815554
1 Aug 2020 19:00:00.000000000,73.85047800858884,-25.77471795663881
1 Aug 2020 19:05:00.000000000,59.28712849617869,-26.928568540378485
1 Aug 2020 19:10:00.000000000,44.690460142100065,-28.142946455108717
1 Aug 2020 19:15:00.000000000,30.05573067072234,-29.37327078106587
1 Aug 2020 19:20:00.000000000,15.387874949427088,-30.609624162548506
1 Aug 2020 19:25:00.000000000,0.7004130037554274,-31.848252277892964
1 Aug 2020 19:30:00.000000000,-13.987986718342695,-33.08697392186917
1 Aug 2020 19:35:00.000000000,-28.65840827342457,-34.3236644835838
1 Aug 2020 19:40:00.000000000,-43.29666069602849,-35.554827170787746
1 Aug 2020 19:45:00.000000000,-57.89690295304683,-36.77158875419917
1 Aug 2020 19:50:00.000000000,-72.46297855301174,-37.936663352073744
1 Aug 2020 19:55:00.000000000,-87.00693414037963,-38.292160829638775
1 Aug 2020 20:00:00.000000000,-78.45194217038376,139.1031653211101
