Time,Latitude,Longitude
1 Aug 2020 16:00:00.000000000,-22.019558923245835,19.565498827513654
1 Aug 2020 16:05:00.000000000,-36.67366061832226,18.331215992817537
1 Aug 2020 16:10:00.000000000,-51.291217585740014,17.106097509372724
1 Aug 2020 16:15:00.000000000,-65.87168786676472,15.908071034876972
1 Aug 2020 16:20:00.000000000,-80.4238428794101,14.862494272870933
1 Aug 2020 16:25:00.000000000,-85.03580793339498,-167.37201490325631
1 Aug 2020 16:30:00.000000000,-70.48967171332349,-168.13654804003414
1 Aug 2020 16:35:00.000000000,-55.91952421710138,-169.3143535151042
1 Aug 2020 16:40:00.000000000,-41.31414029301692,-170.53407334402817
1 Aug 2020 16:45:00.000000000,-26.670973637761232,-171.76630812627292
1 Aug 2020 16:50:00.000000000,-11.997132067877045,-173.00342782864493
1 Aug 2020 16:55:00.000000000,2.692297827158372,-174.24225092841806
1 Aug 2020 17:00:00.000000000,17.37812809264949,-175.48071346439986
1 Aug 2020 17:05:00.000000000,32.04212063900783,-176.7165324737516
1 Aug 2020 17:10:00.000000000,46.67176401397625,-177.9455276096256
1 Aug 2020 17:15:00.000000000,61.263428646558914,-179.15599217964612
1 Aug 2020 17:20:00.000000000,75.82311049244701,179.71068153653437
1 Aug 2020 17:25:00.000000000,89.63067418712413,-10.526334258406804
1 Aug 2020 17:30:00.000000000,75.09260181556438,-3.230158304737465
1 Aug 2020 17:35:00.000000000,60.531591085092515,-4.371829741694622
1 Aug 2020 17:40:00.000000000,45.93808529322186,-5.583822664464796
1 Aug 2020 17:45:00.000000000,31.306549092695672,-6.813330127319202
1 Aug 2020 17:50:00.000000000,16.64109742157914,-8.049354907941758
1 Aug 2020 17:55:00.000000000,1.95462244388359,-9.287883316387097
1 Aug 2020 18:00:00.000000000,-12.734467747932824,-10.526673107402273
1 Aug 2020 18:05:00.000000000,-27.407074910985752,-11.763640493040977
1 Aug 2020 18:10:00.000000000,-42.04843589329391,-12.995493642597834
1 Aug 2020 18:15:00.000000000,-56.65190871350018,-14.214171632807124
1 Aug 2020 18:20:00.000000000,-71.22052237474819,-15.387637226294412
1 Aug 2020 18:25:00.000000000,-85.76583520482698,-16.046651842437797
1 Aug 2020 18:30:00.000000000,-79.69359405843412,161.6307328595975
1 Aug 2020 18:35:00.000000000,-65.1403448119747,160.5652468119705
1 Aug 2020 18:40:00.000000000,-50.55815038348553,159.36485397697172
1 Aug 2020 18:45:00.000000000,-35.93866299662806,158.13903530283162
1 Aug 2020 18:50:00.000000000,-21.282916382141607,156.90447856463584
1 Aug 2020 18:55:00.000000000,-6.601275676379474,155.6664591447067
1 Aug 2020 19:00:00.000000000,8.089124460991512,154.42754191731044
1 Aug 2020 19:05:00.000000000,22.76883976315677,153.1897351669396
1 Aug 2020 19:10:00.000000000,37.421241915946474,151.95574414029025
1 Aug 2020 19:15:00.000000000,52.03683378309227,150.73137648545614
1 Aug 2020 19:20:00.000000000,66.61557345982094,149.5359489207321
1 Aug 2020 19:25:00.000000000,81.16665538778787,148.51442013624964
1 Aug 2020 19:30:00.000000000,84.29315445668223,-33.66390347665347
1 Aug 2020 19:35:00.000000000,69.74614913706057,-34.506859597113355
1 Aug 2020 19:40:00.000000000,55.174411370513965,-35.68869241846619
1 Aug 2020 19:45:00.000000000,40.567076596358255,-36.90941255916702
1 Aug 2020 19:50:00.000000000,25.922091880452342,-38.14201786083561
1 Aug 2020 19:55:00.000000000,11.247034505102803,-39.37928467014835
1 Aug 2020 20:00:00.000000000,-3.4426901840134603,-40.618136429765954
